name,color,description,Tassel Color 1,Tassel Color 2,Tassel Color 3
Matte White High School Graduation Cap- Gown & Tassel,White,&bull; Graduation apparel crafted using matte white non-see through fabric&bull; Gown comes with classic features such as full length bodice and V-neckline&bull; Ruched back and pleated front panels allows for a comfortable fit&bull; Reinforced stitching on both cap and gown ensures durability&bull; Graduation cap and tassel included&bull; Cap comes in one-size fits-all design&bull; Symbolic year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte White Faculty Staff Graduation Cap- Gown & Tassel,White,&bull; Graduation apparel crafted using matte white non-see through fabric&bull; Gown comes with classic features such as full length bodice and V-neckline&bull; Ruched back and pleated front panels allows for a comfortable fit&bull; Reinforced stitching on both cap and gown ensures durability&bull; Graduation cap and tassel included&bull; Cap comes in one-size fits-all design&bull; Symbolic year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte White Technical and Vocational Graduation Cap- Gown & Tassel,White,&bull; Graduation apparel crafted using matte white non-see through fabric&bull; Gown comes with classic features such as full length bodice and V-neckline&bull; Ruched back and pleated front panels allows for a comfortable fit&bull; Reinforced stitching on both cap and gown ensures durability&bull; Graduation cap and tassel included&bull; Cap comes in one-size fits-all design&bull; Symbolic year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte White College and University Graduation Cap- Gown & Tassel,White,&bull; Graduation apparel crafted using matte white non-see through fabric&bull; Gown comes with classic features such as full length bodice and V-neckline&bull; Ruched back and pleated front panels allows for a comfortable fit&bull; Reinforced stitching on both cap and gown ensures durability&bull; Graduation cap and tassel included&bull; Cap comes in one-size fits-all design&bull; Symbolic year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte White Bachelor Graduation Cap- Gown & Tassel,White,&bull; Graduation apparel crafted using matte white non-see through fabric&bull; Gown comes with classic features such as full length bodice and V-neckline&bull; Ruched back and pleated front panels allows for a comfortable fit&bull; Reinforced stitching on both cap and gown ensures durability&bull; Graduation cap and tassel included&bull; Cap comes in one-size fits-all design&bull; Symbolic year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue Elementary Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue Middle School and Junior High Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue High School Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue Faculty Staff Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue Technical and Vocational Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue College and University Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Royal Blue Bachelor Graduation Cap- Gown & Tassel,Royal Blue,&bull; Gown manufactured with premium quality royal blue non-see through material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Navy Blue Elementary Graduation Cap- Gown & Tassel,Navy Blue,&bull; Graduation gown in classic full-length design&bull; Made with matte high-quality non-see through fabric in navy blue&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Navy Blue Middle School and Junior High Graduation Cap- Gown & Tassel,Navy Blue,&bull; Graduation gown in classic full-length design&bull; Made with matte high-quality non-see through fabric in navy blue&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Navy Blue High School Graduation Cap- Gown & Tassel,Navy Blue,&bull; Graduation gown in classic full-length design&bull; Made with matte high-quality non-see through fabric in navy blue&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Navy Blue Faculty Staff Graduation Cap- Gown & Tassel,Navy Blue,&bull; Graduation gown in classic full-length design&bull; Made with matte high-quality non-see through fabric in navy blue&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Navy Blue Technical and Vocational Graduation Cap- Gown & Tassel,Navy Blue,&bull; Graduation gown in classic full-length design&bull; Made with matte high-quality non-see through fabric in navy blue&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Matte Navy Blue College and University Graduation Cap- Gown & Tassel,Navy Blue,&bull; Graduation gown in classic full-length design&bull; Made with matte high-quality non-see through fabric in navy blue&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
